premise_code,premise,address,premise_type,state,district
21112.0,MCM UTARA TRADING,"NO 97A, JALAN ALOR STAR,,PEKAN GUAR,,GUAR CHEMPEDAK, KEDAH DARUL AMAN",Pasar Mini,Kedah,Yan
21113.0,99 SPEEDMART TAMAN SRI PANTAI,"NO 3 & 4 GROUND FLOOR,JALAN TAMAN SRI PANTAI,",Pasar Mini,Johor,Mersing
21114.0,TMG MART ENDAU,"NO 1-4 GROUND FLOOR,JALAN MUTIARA 5,TAMAN MUTIARA",Pasar Raya / Supermarket,Johor,Mersing
21115.0,99 SPEEDMART TAMAN HAJI ARIFFIN,"NO 158 & 159 GROUND FLOOR,JALAN PERSIARAN HAJI ARIFFIN 3,TAMAN HAJI ARIFFIN",Pasar Mini,Johor,Mersing
21116.0,"BEN'S INDEPENDENT GROCER ( B.I.G ), THE LINC","LINC, 1-9, PUSAT MEMBELI BELAH,,NO 360, JALAN TUN RAZAK,KUALA LUMPUR",Pasar Raya / Supermarket,W.P. Kuala Lumpur,Titiwangsa
21117.0,MEMI ZOOO ZOOO ( KLTS ),"NO.27-G, PLAZA KLTS, BLOK B,NO 99, JALAN GOMBAJ SETAPAK,,KUALA LUMPUR",Pasar Mini,W.P. Kuala Lumpur,Wangsa Maju
21118.0,KEDAI RUNCIT BERKAT KASIH,"LOT 200, KG GAUNG,PANGKAL MELERET,",Kedai Runcit,Kelantan,Machang
21119.0,KEDAI RUNCIT KITO,"LOT 178 & 179 JALAN TEMANGAN KG PANGKAL CHUIT,MACHANG,",Pasar Mini,Kelantan,Machang
21120.0,SEGI FRESH GERIK,"SEGI CASH & CARRY SDN BHD,NO 35G, 36G, 37G, 38G, JALAN RAFLESIA 1,TAMAN REFLESIA",Pasar Raya / Supermarket,Perak,Hulu Perak
21121.0,SERVAY HYPERMARKET (SABAH) SDN BHD,"LOT 85-94, BLOK L, BEAUFORT JAYA PHASE 2,,COMMERCIAL DEVELOPMENT,,BEAUFORT, SABAH",Hypermarket,Sabah,Beaufort
21122.0,V SEGAR MART,"V SEGAR MART (BATU GAJAH) SDN BHD,LOT 70009, TAMAN YUK KWAN,JALAN GOPENG",Pasar Mini,Perak,Kinta
21124.0,MYDIN SENAWANG HYPERMARKET,"NO 110, JALAN BPS 7,BANDAR PRIMA SENAWANG,SEREMBAN",Hypermarket,Negeri Sembilan,Seremban
21167.0,ROSWEL MART,"25G & 26G, LINGKARAN CYBER POINT BARAT, NEO CYBER,CYBERJAYA,SELANGOR",Pasar Mini,W.P. Putrajaya,Cyberjaya
21168.0,AKHDAR MINI MART,"NO 18,TINGKAT BAWAH BLOK B,BANGUNAN LKNP TANAH PUTIH,25150 KUANTAN,PAHANG",Pasar Mini,Pahang,Kuantan
21169.0,KOMPLEKS PASAR DESA MAYANG,"TAMAN GEDUNG HEIGHT,BAYAN LEPAS,",Pasar Basah,Pulau Pinang,Barat Daya
21170.0,JAYAMAS SUPERSTORE SDN. BHD.,"80D,JALAN PERAK,",Kedai Runcit,Pulau Pinang,Timur Laut
21171.0,PASARAYA FISH MART FARLIM,"29 MEDAN ANGSANA 4,BANDAR BARU AYER ITAM,",Pasar Raya / Supermarket,Pulau Pinang,Timur Laut
21172.0,BJ MART (WAF GEMILANG ENTERPRISE),"7150 KAMPUNG BELUKAR JAMBU,KUALA TERENGGANU,",Kedai Runcit,Terengganu,Kuala Terengganu
21173.0,MAMA MIRAH RESOURCES,"LOT 80548 KAMPUNG SAUJANA,PERMAISURI,",Kedai Runcit,Terengganu,Setiu
21174.0,NSK GROCER AMCORP MALL,"LG-22, LOWER GROUND FLOOR, AMCORP MALL,,NO 18, PERSIARAN BARAT, 46050 PETALING JAYA,",Pasar Raya / Supermarket,Selangor,Petaling Jaya
21175.0,PASARAYA MUSLIMAH 2,"KAMPUNG TOK RANDOK,AJIL,",Kedai Runcit,Terengganu,Hulu Terengganu
21176.0,MEGAMART SEGAMAT (CAWANGAN IOI),"NO 16-20 JALAN PUTRA 1/5,BANDAR IOI,",Pasar Raya / Supermarket,Johor,Segamat
21177.0,AKMA CARLY ENTERPRISE,"NO 30,JALAN TAS 4,TAMAN TAS",Kedai Runcit,Pahang,Kuantan
21178.0,SHAMAILA ENTERPRISE,"NO B 16 BWH,PANDAN PERDANA 1/2,TAMAN NUSANTARA",Kedai Runcit,Pahang,Kuantan
21179.0,99 SPEEDMART SEMANTAN TEMERLOH,"NO 16 & 18,JLN SUDIRMAN 4,BDR SRI SEMANTAN",Pasar Mini,Pahang,Temerloh
21180.0,MP MINIMART (BANDAR LAMA),"NO 31,JALAN BESAR,",Kedai Runcit,Pahang,Jerantut
21181.0,ECO FRESH COLD STORAGE SDN BHD,"MDLD 8995-8999, LOT 4-8,,I-PEAK BUSINESS CENTRE,LAHAD DATU",Pasar Raya / Supermarket,Sabah,Lahad Datu
21182.0,KEDAI RUNCIT AL FALAH,"NO 39 JALAN SIERRA PERDANA 2/1,TAMAN SIERRA PERDANA,81750 MASAI",Kedai Runcit,Johor,Johor Bahru
21183.0,H&L XTRA (KOTA PADAWAN MALL),"LOT 1731 BLOCK 71 KCLD 10 MILE KUCHING - SERIAN ROAD,KOTA PADAWAN,",Pasar Raya / Supermarket,Sarawak,Kota Padawan
21184.0,LEPAPA MARKET JAMBUSAN,"JALAN JAMBUSAN, BLOK 12,,SENGGI ROAD,",Pasar Raya / Supermarket,Sarawak,Bau
21186.0,LAMIR JAYA TRADING,"B40,PUSAT KOMERSIAL,JALAN SEMAMBU",Kedai Runcit,Pahang,Kuantan
21187.0,KEDAI SERBANEKA AZIANA ALIAS,"NO 10-CG,LORONG BANDAR PUTRA 7/1,PASDEC BUSINESS CENTRE",Kedai Runcit,Pahang,Kuantan
21188.0,SRIKOTA MINI MARKET,"TAMAN SRI MAHKOTA JAYA,BATU 11,JLN GAMBANG,,",Pasar Mini,Pahang,Kuantan
21189.0,ALIEF MAJU ENT (M) SDN BHD (KUALA BETIS),"RPS KUALA BETIS, 18300 GUA MUSANG, KELANTAN,RPS KUALA BETIS, 18300 GUA MUSANG, KELANTAN,",Kedai Runcit,Kelantan,Gua Musang
21190.0,JUMBO GROCER MATANG,"SUBLOT NOS, 35-40 MATANG PARADE, JALAN MATANG,SECTION 65, KTLD, KUCHING,",Pasar Raya / Supermarket,Sarawak,Kuching
21191.0,DOREMART KOTA SENTOSA,"13, LORONG LIU SHAN BANG,KOTA SENTOSA, KUCHING,",Pasar Mini,Sarawak,Kuching
21192.0,JAYCO GROCER MATANG,"7321, LORONG KOMERSIAL SWAN 1A,PETRA JAYA, KUCHING,",Pasar Mini,Sarawak,Kuching
21193.0,TOPMART SUPERSTORE SDN BHD,"LOT 6883-6889, SUBLOTS 31-37BLOCK 25 & 26,,MUARA TUANG LAND DISTRICT, PHASE 5, TAMAN UNICENTRAL,,JALAN KUCHING-KOTA SAMARAHAN EXPRESSWAY",Pasar Mini,Sarawak,Kota Samarahan
21194.0,BS SUPERMART SDN BHD (BS DEPO),"KAMPUNG SEMERAH PADI,KUCHING,",Pasar Mini,Sarawak,Kuching
21195.0,LEPAPA HYPERMARKET KOTA SAMARAHAN,"KAMPUNG MELABAN,KOTA SAMARAHAN,",Pasar Raya / Supermarket,Sarawak,Kota Samarahan
21196.0,CHOICE ASTANA,"LOT 2145, SUBLOT 8 & 9, SECTION 64,JALAN ASTANA KTLD,",Pasar Raya / Supermarket,Sarawak,Kuching
21197.0,DOREMART PINES SQUARE (BATU KAWA),"PINES SQUARE, JALAN BATU KAWA,KUCHING,",Pasar Raya / Supermarket,Sarawak,Kuching
21198.0,JUMBO GROCER BATU KAWA,"LOT 6388-6391 BLK 225 KUCHING NORTH LD (S/L 16-19),,21-24 PUSAT KOMERSIAL EMART BATU KAWA, JALAN BATU KAWA,,",Pasar Mini,Sarawak,Kuching
21199.0,EVERWIN SUPERMARKET DESA WIRA,"TAMAN DESA WIRA,KUCHING,",Pasar Raya / Supermarket,Sarawak,Kuching
21200.0,EVERRISE STUTONG INDAH,"LORONG SETIA RAJA 12, TAMAN STUTONG INDAH,KUCHING,",Pasar Raya / Supermarket,Sarawak,Kuching
21201.0,CCK FRESH MART (STUTONG BRANCH),"BLOCK K, STUTONG PARADE, 5/2 88-C, JALAN SETIA RAJA,,TABUAN JAYA,",Pasar Mini,Sarawak,Kuching
21202.0,SEN SEN DEPARTMENTAL STORE KOTA PADAWAN,"BATU 10,KOTA PADAWAN,",Pasar Mini,Sarawak,Kota Padawan
21203.0,JUMBO GROCER 9TH MILE,"SUBLOT NO. 56-61, LOT 271, 9TH MILE, RH PARK PH2,,JALAN PENRISSEN KUCHING,",Pasar Raya / Supermarket,Sarawak,Kota Padawan
21204.0,SYAFINIE MART SDN. BHD,"S58/1477-A,JALAN DATO' LUNDANG,",Pasar Mini,Kelantan,Kota Bharu
21205.0,WLS ENTERPRISE SDN. BHD (MELOR),"LOT 1771-1773, MELOR,PEKAN MELOR,",Pasar Mini,Kelantan,Kota Bharu
21206.0,ECONSAVE CASH & CARRY (GM) SDN. BHD,"LOT 6849, MUKIM BANDAR BARU GUA MUSANG,DAERAH GALAS,",Hypermarket,Kelantan,Gua Musang
21207.0,Premis Test,"Putrajaya,Putrajaya,",Hypermarket,W.P. Putrajaya,Wp Putrajaya
21208.0,KEDAI RUNCIT DELIMA MAJU (KULAI),"NO 562 & 563 JALAN SERUNAI 10,TAMAN SALENG,81400 SENAI",Kedai Runcit,Johor,Johor Bahru
21209.0,USZIE JAYA TRADING,"PT 3876, KG GUNUNG RENG,,BATU MELINTANG, JELI,",Kedai Runcit,Kelantan,Jeli
21210.0,TMG MART (SRI GOMBAK) SDN BHD,"LOT 1385, JALAN INDUSTRI BOLTON,,68100 BATU CAVES,",Pasar Raya / Supermarket,Selangor,Gombak
21211.0,KEDAI RUNCIT CHU KHEANG,"NO G 14,,ATAS PASAR BESAR,",Kedai Runcit,Pahang,Raub
21212.0,SK FRESH SUPERMARKET (TASEK GELUGOR) SDN BHD,"NO 1, 3, 5, 8, 11 & 13, JALAN HARMONI,VILLA HARMONI,",Pasar Mini,Pulau Pinang,Seberang Perai Utara
21213.0,CCK FRESH MART (KUBAH RIA),"SUBLOT NO.11 & 12, MATANG RIVERPOINT SHOPPING,,JALAN MATANG, PETRA JAYA,",Pasar Mini,Sarawak,Kuching
21214.0,EMART (BINTULU) SDN BHD,"SURVEY LOT 8583-8535 OF LOT 8534, BLOCK 31 KEMENA LAND DISTRICT,,JALAN RAKAWI YUSOF, 97000 BINTULU SARAWAK.,",Pasar Raya / Supermarket,Sarawak,Bintulu
21215.0,GENTINGMAS MALL SDN BHD,"LOT 1 & 2 MDLD 2933 & MDLD 2934,DAM INDUSTRIAL CENTRE MILE 1.5,DAM ROAD LAHAD DATU",Kedai Runcit,Sabah,Lahad Datu
21216.0,22 MART SDN BHD,"NO10A & 11A, TAMAN DATO' UNDANG ABDULLAH,,KUALA KLAWANG,",Pasar Mini,Negeri Sembilan,Jelebu
21217.0,SARVANA TRADING,"110, TAMAN DESA MELANG PHASE 2, JALAN MELANG,KUALA PILAH,",Kedai Runcit,Negeri Sembilan,Kuala Pilah
21218.0,MYDIN KULIM HYPERMARKET,"KEDA MALL KULIM PT 4957,,JALAN CENDANA, TAMAN CENDANA,,KULIM",Hypermarket,Kedah,Kulim
21219.0,SAFINI MART,"LOT 14390, 14931, 14392, 14933,14934,,BATU MENGKEBANG, KUALA KRAI, KELANTAN,",Pasar Mini,Kelantan,Kuala Krai
21220.0,PASARAYA KOZA,"NO. 62, JALAN KWENG HITAM,MACHANG,",Pasar Mini,Kelantan,Machang
21221.0,PKT MINI MART,"LOT 3377 (BAWAH) TAMAN LABOK JAYA,,KG BATU 23 LABOK, MACHANG, KELANTAN,",Pasar Mini,Kelantan,Machang
21222.0,AMHO MART,"PT 685, 686, 687 J,ALAN PADANG, 18500 MACHANG, KELANTAN,",Pasar Mini,Kelantan,Machang
21223.0,HASNAH BINTI YUSOFF,"KG STONG,,KEMUBU, 18000 KUALA KRAI, KELANTAN.,",Kedai Runcit,Kelantan,Dabong
21224.0,SITI SHER TRADING,"KG SUNGAI BATU, J,ELAWANG, 18200 DABONG, KELANTAN.,",Kedai Runcit,Kelantan,Dabong
21225.0,PASAR AM KOTA MARUDU,"Kota,Marudu,",Pasar Basah,Sabah,Kota Marudu
21226.0,BATARAS SUPERSTORE,"LOT 1-6, JALAN LINTAS,,PO BOX 77,",Pasar Raya / Supermarket,Sabah,Kudat
21227.0,SERVAY JAYA SEMPORNA,"BUBUL NEW TOWNSHIP,JALAN BUBUL,",Pasar Raya / Supermarket,Sabah,Semporna
21228.0,BATARAS HYPERMARKET JALAN APAS,"CL105341624, TB758,MILE 3.5, JALAN APAS,",Hypermarket,Sabah,Tawau
21229.0,G'MART BORNEO RETAIL SDN BHD BALUNG,"TB13, LOT 31-36,BLK 5, TAMAN SAWIT SG BALUNG,",Pasar Raya / Supermarket,Sabah,Tawau
21230.0,STHAMIN SUPERMARKET,"NO.11496, OFF CL105524365, TAMAN HILLTOP,LORONG HILLTOP 3, KM9 OFF JALAN TANJUNG BATU TENGAH,",Pasar Raya / Supermarket,Sabah,Kalabakan
21231.0,JAYA SUPERSTORE TUARAN,"LOT 4-9,,JALAN HONE,",Pasar Raya / Supermarket,Sabah,Tuaran
21232.0,GMART KOTA BELUD,"BLOK C, LOT 21-25,,KOTA BELUD COMMERCIAL CENTER,,KOTA BELUD",Pasar Raya / Supermarket,Sabah,Kota Belud
21233.0,88 FRESHMART TAMPARULI,"PEKAN TAMPARULI,TAMPARULI,",Pasar Mini,Sabah,Tamparuli
21234.0,FRIENDLY BEST MART (TEMENGGONG) SDN BHD,"NO. 9 TINGKAT BAWAH,JALAN SERI TEMENGGONG 26/1,TAMAN SERI TEMENGGONG",Pasar Mini,Johor,Muar
21235.0,AK MAJU MINI MART,"NO 37, TINGKAT BAWAH JAKLAN 3/62B,,BANDAR MANJALARA KEPONG,,",Pasar Mini,W.P. Kuala Lumpur,Segambut
21236.0,G-MART SG SDN BHD,"LA. 84150059,NABAWAN SKIM (JALAN NABAWAN-TAWAU),",Pasar Raya / Supermarket,Sabah,Nabawan
21237.0,PASARAYA HAMMAD,"NO.5, JALAN P9E/1,,PRESINT 9,,PUTRAJAYA",Kedai Runcit,W.P. Putrajaya,Wp Putrajaya
21238.0,99 SPEED MART,"NO 32 & 33A (G) FABER PLAZA,JLN DESA BAKTI, TAMAN DESA,",Pasar Mini,W.P. Kuala Lumpur,Seputeh
21239.0,VILLAGE GROCER ( LEISURE MALL ),"LG 01, TKT BAWAH CHERAS LEISURE  MALL,JLN MANIS 6 TAMAN SEGAR,",Pasar Raya / Supermarket,W.P. Kuala Lumpur,Cheras
21240.0,Kukup Guan Seng Sdn. Bhd. (Pt Mesjid),"102 Jalan Parit Mesjid Kanan,Pontian,",Pasar Raya / Supermarket,Johor,Pontian
21241.0,ECONSAVE CASH & CARRY (EM) SDN. BHD.,"TL. 077549887 TINGKAT BAWAH &1 BANDAR LETAT JAYA,,BATU 4, JALAN LINTAS UTARA SANDAKAN,",Pasar Raya / Supermarket,Sabah,Sandakan
21242.0,PASARAYA STAR GROCER CYBERSQUARE,"Star Grocer Cybersquare - Cyberjaya,,Jalan Teknokrat 6,Cyber 5,",Pasar Raya / Supermarket,W.P. Putrajaya,Cyberjaya
21243.0,CKS RETAIL SDN BHD,"LOT 1-9, 16-23, GROUND FLOOR, THE PAMPANG COVE,,KG LIMBAWAN, JALAN KENINGAU-TENOM HIGHWAY,,",Pasar Raya / Supermarket,Sabah,Keningau
21244.0,SABINDO S-MART SUPERMARKET,"GROUND FLOOR LOT A5, A6, A7, A8 & A9 PLAZA,,KENINGAU,",Pasar Raya / Supermarket,Sabah,Keningau
21245.0,MYDIN MART SEKSYEN 18,"4-16 JALAN PINANG G, 18/G SEKSYEN 18,40200 SHAH ALAM,",Pasar Raya / Supermarket,Selangor,Petaling
21246.0,G-MART BORNEO RETAIL SDN BHD,"TINGKAT 1-2, LOT 72,,THE PALM SQUARE COMMERCIAL CENTRE KINARUT,PAPAR",Pasar Raya / Supermarket,Sabah,Papar
21247.0,SERVAY HYPERMARKET (SABAH) SDN BHD BENONI,"GROUND FIRST SECOND FLOOR OF SHOPLOT NO.178,3 STOREY HYPERMARKET BENONI COMMERCIAL CENTRE PH 3/4,PAPAR",Hypermarket,Sabah,Papar
21248.0,CCKLocal KUCHING,"SL 19, LOT 6654-6663,,BLK 225, KNLD,,28, JALAN KUCHING CITY MALL, KUCHING,",Pasar Mini,Sarawak,Kuching
21249.0,EVERWIN MATANG RIA,"EVERWIN CENTRE SDN BHD. COMPANY NO. 797142-H (200701039112) MATANG RIA,14 GF, 14 1F & 14 2F,,LOT 10892,SECTION 65, KTLD MATANG RIA, SHOPPING CENTRE,JALAN MATANG,,",Pasar Raya / Supermarket,Sarawak,Kuching
21250.0,PASARAYA TT MAJU,"417-B KEDAI KAMPUNG BERANGAN,TUMPAT,",Pasar Mini,Kelantan,Tumpat
21251.0,PANTAI TIMOR MART BEREK 12,"MINI MART JALAN ABDUL KADIR ADABI,PT 2294, TINGKAT BAWAH, JALAN ABDUL KADIR ADABI,KOTA BHARU",Pasar Mini,Kelantan,Kota Bharu
21252.0,BILLION MART TANJONG CHAT,"LOT 1537-1544, WISMA YUSMAN, TAMAN SRI TANJUNG,JALAN LONG YUNUS, KOTA BHARU,",Pasar Raya / Supermarket,Kelantan,Kota Bharu
21253.0,PKT KOK LANAS,"PT 5791, JALAN PANGKAL KALONG,KOK LANAS, KETEREH,",Pasar Raya / Supermarket,Kelantan,Kota Bharu
21254.0,PPP NDN IKHLAS ALJAWI PLT,"MT 2904&MT2095 ,JALAN TBBMT UTAMA,TAMAN BANDAR BARU,TAMAN BANDAR BARU,",Pasar Mini,Melaka,Alor Gajah
21255.0,CHOONG HOE MINI MARKET,"NO 1,1A,JALAN PK 8G,KAWASAN PERINDUSTRIAN KRUBONG,KAWASAN PERINDUSTRIAN KRUBONG MELAKA,",Pasar Mini,Melaka,Melaka Tengah
21256.0,CH PENGKALAN SDN BHD,"MP 47,48,49,50,51,52 JALAN LESUNG BATU JAYA 1,TAMAN LESUNG BATU JAYA,ALOR GAJAH MELAKA,",Pasar Mini,Melaka,Alor Gajah
21257.0,HANTAI TRADING,"JC 2384 & JC 2385 TAMAN PERNIAGAAN JASIN,JASIN MELAKA,",Pasar Mini,Melaka,Jasin
21258.0,LEPAPA HYPERMARKET,"LOT  532(PLOT 60) BLOCK 3 SIMANGGANGG TOWN DISTRICT AT JALAN AKSES SRI AMAN,LOT  532(PLOT 60) BLOCK 3 SIMANGGANGG TOWN DISTRICT AT JALAN AKSES SRI AMAN,",Hypermarket,Sarawak,Sri Aman
21259.0,EVERWIN CENTRE SDN BHD,"NO.123 (LOT 1802)JALAN SABU,9500 SRI AMAN,NO.123 (LOT 1802)JALAN SABU,9500 SRI AMAN,",Pasar Raya / Supermarket,Sarawak,Sri Aman
21260.0,HOW TRADING,"NO 14,PASAR ENGKILILI,NO 14,PASAR ENGKILILI,",Kedai Runcit,Sarawak,Engkelili
21261.0,FATIMAH STAR ENTERPRISE,"NO.5, JALAN HELANG,DESA PERMAI INDAH,SUNGAI DUA, GELUGOR",Kedai Runcit,Pulau Pinang,Barat Daya
21262.0,NOOR JAHAN MINI MARKET,"595 A, JALAN JELUTONG,GEORGETOWN,",Pasar Mini,Pulau Pinang,Timur Laut
21263.0,HUI HUANG SUPERMARKET,"Lot 2625 - 2629, Ground Floor,,Jalan Gaya,",Pasar Raya / Supermarket,Sarawak,Lawas
21264.0,TF VALUE-MART BATU CAVES,"10243, JALAN BATU CAVES,,TAMAN SAMUDRA, 68100, BATU CAVES, SELANGOR,",Hypermarket,Selangor,Gombak
21265.0,HIKMAH MINI MARKET,"LOT NO 331, MDLD 7234,SRI PERDANA,",Pasar Mini,Sabah,Lahad Datu
21266.0,AEON IOI PUTRAJAYA STORE,"AEON IOI PUTRAJAYA STORE,Lot 2AT-1&2,,IOI City Mall Lebuh IRC, IOI Resort City",Hypermarket,W.P. Putrajaya,Wp Putrajaya
21267.0,VILLAGE GROCER (TAMARIND SQUARE) CYBERJAYA,"VILLAGE GROCER @ TAMARIND SQUARE,03-01 & 03-01A, Tamarind Square,Persiaran Multimedia, Cyber 10",Pasar Raya / Supermarket,W.P. Putrajaya,Cyberjaya
21269.0,EZ FRESH MART,"YYT Global Sdn Bhd,GF-07, Menara Paragon,Persiaran Bestari, Cyber 11",Kedai Runcit,W.P. Putrajaya,Cyberjaya
21270.0,PASARAYA HAQI JAYA,"HAQI JAYA ENTERPRISE,No. 9, Tingkat 1, Pasar Awam Presint 8,Jalan P8, Presint 8",Kedai Runcit,W.P. Putrajaya,Wp Putrajaya
21271.0,PASAR RAYA TAFAZ MAJU CYBERJAYA,"GD DOT COM ENTERPRISE,No. GF-05, Menara Paragon,Persiaran Bestari, Cyber 11",Kedai Runcit,W.P. Putrajaya,Cyberjaya
21275.0,SUNDRY MART,"SUNDRY MART SDN BHD,,SP01-SP04, GANGGARAK PERMAI,,JALAN POHON BATU,",Pasar Raya / Supermarket,W.P. Labuan,W.P Labuan
21276.0,SYARIKAT SRI ALAM SEK 6 SHAH ALAM,"SSA NISA ENTERPRISE, NO 5, JALAN MURAI 6/1F,SEKSYEN 6,",Pasar Mini,Selangor,Petaling
21277.0,ST ROSYAM MART (SHAH ALAM),"LOT NO 1, JALAN TEMGKU AMPUAN ZABEDAH G9/G,SEKSYEN 9, 40100 SHAH ALAM,",Hypermarket,Selangor,Petaling
21278.0,BIG BAZAAR SEK 7 SHAH ALAM,"BIG BAZAAR WHOLESALE AND RETAIL, 21, JALAN KRISTAL L7/L,SEKSYEN 7, 40000 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21279.0,PASAR MINI ASIQ SEK 9 SHAH ALAM,"NO 16G, JALAN TENGKU AMPUAN ZABEDAH G9/9,SEKSYEN 9,40100 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21280.0,PASAR AYAM DATO,"NO 1, JALAN PJS 2D/17,,TAMAN MEDAN, 46000 PETALING JAYA,",Pasar Mini,Selangor,Petaling Jaya
21281.0,WHOLE FOODS EXPRESS SDN BHD,"NO 357A & 357B, GROUND FLOOR,,JALAN 5/57, 46000 PETALING JAYA,",Pasar Mini,Selangor,Petaling Jaya
21282.0,GIANT MINI KOTA DAMANSARA,"NO 1 JALAN CECAWI 6/19A,,SEKSYEN 6 KOTA DAMANSARA, 47810 PETALING JAYA,",Pasar Mini,Selangor,Petaling Jaya
21283.0,CB WHOLESALE MART,"NO 57 & 58, JALAN PJS 3/2, TAMAN MEDAN INDUSTRI 7 1/2 MILES OFF JALAN KLANG LAMA,,46000 PETALING JAYA,",Pasar Mini,Selangor,Petaling Jaya
21284.0,SEGI FRESH ARA DAMANSARA,"J-G-06, J-G-07, J-G-08, BLOK J, NO 2 JALAN PJU 1A/41B,,PUSAT DAGANGAN NZX, ARA DAMANSARA, 47310 PETALING JAYA,",Pasar Raya / Supermarket,Selangor,Petaling Jaya
21285.0,PASAR PELADANG KUALA KUBU BHARU,"JALAN DATO MUDA JAAFAR,44000 KUALA KUBU BHARU,",Pasar Basah,Selangor,Hulu Selangor
21286.0,AL BAIK SPEEDMART,"Hutan Kampung,,Jalan Langgar, Kedah,",Pasar Mini,Kedah,Kota Setar
21287.0,PASARAYA BORONG DIN (MERGONG),"01-207, Persiaran Bandar Baru Mergong,,Taman Bandar Baru,,Alor Setar, Kedah.",Pasar Raya / Supermarket,Kedah,Kota Setar
21288.0,"C-Mart, Ampang Business Centre, Alor Setar","Jalan Ampang Jajar,,Taman Bahagia, 05050 Alor Setar, Kedah.,Alor Setar, Kedah.",Pasar Raya / Supermarket,Kedah,Kota Setar
21289.0,PASARAYA PAK TORI,"131, Jalan Puyu 13,,Taman Sri Puyu,,Alor Setar, Kedah",Pasar Mini,Kedah,Kota Setar
21290.0,PASARAYA BANG CHIK MAJU,"Lrg Peremba 1,,Taman Anggerik,,Alor Setar, Kedah",Kedai Runcit,Kedah,Kota Setar
21291.0,"PASARAYA ECONO TANAH MERAH, PENDANG","Plot 9-12 (Ground Floor), Tanah Merah Commercial Centre,,Jalan Bandar Baru  6 Pendang,,Tanah Merah,  Pendang, Kedah",Pasar Raya / Supermarket,Kedah,Pendang
21292.0,Pasaraya FOC Sdn Bhd,"No.14 B Kompleks Perniagaan Pelangi,,Lorong Peremba 1,,Alor Setar, Kedah.",Pasar Raya / Supermarket,Kedah,Kota Setar
21293.0,SK FRESH SUPERMARKET (POKOK SENA),"Simpang 4 KFC,,Jalan Kedondong,,Pokok Sena, Kedah",Pasar Raya / Supermarket,Kedah,Pokok Sena
21294.0,99 SPEEDMART KOMPLEKS PERNIAGAAN PELANGI,"No: 19 & 20 (Ground Floor Susuran Peremba 2,,Jalan Kuala Kedah,  Alor Setar, Kedah,",Pasar Mini,Kedah,Kota Setar
21295.0,101 SUPERMAN SPEEDMART SDN BHD,"NO.13, 14, 15, 16 & 17, BLOCK 68, MUKAH LAND DISTRICT,BOULEVARD SETIA RAJA, MUKAH,",Pasar Raya / Supermarket,Sarawak,Mukah
21296.0,SINYIN GROCER,"LOT 949-953, BLOCK 68, MUKAH LAND DISTRICT,MUKAH,",Pasar Raya / Supermarket,Sarawak,Mukah
21297.0,NEW WORLD EXPRESS,"NO.1 JALAN HAJI MOHAMAD PAUZI,MUKAH,",Pasar Mini,Sarawak,Mukah
21298.0,CHAI GUAN MARKETPLACE SDN BHD,"JALAN ORANG KAYA SETIA RAJA,BANDAR BARU MUKAH,",Kedai Runcit,Sarawak,Mukah
21299.0,AL ASYI SEK 7 SHAH ALAM,"AL ASYI ENTERPRISE, VG-46 BLOCK N JALAN PLUMBUM,,V7/V PUSAT KOMERSIAL SEKSYEN 7,",Pasar Mini,Selangor,Petaling
21300.0,NOVI FROZEN FOODS SEK 7 SHAH ALAM,"H-YG4 JALAN PLUMBUM Y7/Y,,PUSAT KOMERSIAL SEKSYEN 7, 40000 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21301.0,SEGI PUCHONG,"NO 33,35,37,39 & 41, JALAN DENAI UTAMA,,TAMAN DENAI PUCHONG, 47100 PUCHONG,",Pasar Raya / Supermarket,Selangor,Petaling
21302.0,KAWANKU SUPERMART SEK 17 SHAH ALAM,"NO 7, JALAN MALUNG 17/19,,SEKSYEN 17, 40200 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21303.0,SEGI KEM RIMBA,"EHSAN SEGI SDN BHD, NO 45, JALAN LENGKUAS B 16/B,,RIMBA JAYA, 41300 SHAH ALAM,",Pasar Raya / Supermarket,Selangor,Petaling
21304.0,AMANSAF SEK 24 SHAH ALAM,"NO 14, JALAN TIMUN 24/E,,SEKSYEN 24, 40300 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21305.0,KEDAI KAREEM SEK 24 SHAH ALAM,"MY AL MADEENA SENTERPRISE, NO2, JALAN PETOLA 24/8,SEKSYEN 24, 40300 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21306.0,99 SPEEDMART SEK 7 SHAH ALAM,"NO QG 43 & QG 45 (G), JLN PLUMBUM U7/U,,SEKSYEN 7, 40000 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21307.0,99 SPEEDMART SEK 16 SHAH ALAM,"NO 13 & 15 (G), JLN CETAK 16/3,,SEKSYEN 16, 40200 SHAH ALAM,",Pasar Mini,Selangor,Petaling
21308.0,99 SPEEDMART SEK 2 SHAH ALAM,"NO 13 & 15, TINGKAT BAWAH JALAN BUNGA MELOR 2/18,,SEKSYEN 2, 40000 SHAH ALAM,",Pasar Mini,Selangor,Petaling
